450,0
450.08417,220.878
450.16837,219.982
450.25256,220.245
450.33676,220.586
450.42093,219.367
450.50513,218.585
450.58932,218.844
450.67349,219.441
450.75769,220.387
450.84189,221.227
450.92609,222.215
451.01025,222.807
451.09445,221.586
451.17865,219.027
451.26282,217.862
451.34702,219.502
451.43121,220.567
451.51541,220.303
451.59958,219.797
451.68378,218.901
451.76797,217.743
451.85214,217.225
451.93634,217.706
452.02054,218.855
452.10474,219.543
452.1889,219.312
452.2731,218.801
452.3573,217.815
452.44147,216.629
452.52567,217.757
452.60986,220.408
452.69406,220.945
452.77823,220.442
452.86243,219.148
452.94662,218.581
453.03079,218.566
453.11499,218.917
453.19919,218.927
453.28339,218.57
453.36755,218.808
453.45175,218.398
453.53595,218.375
453.62012,219.51
453.70432,218.856
453.78851,218.352
453.87271,219.31
453.95688,220.186
454.04108,220.371
454.12527,219.654
454.20944,219.567
454.29364,219.376
454.37784,219.18
454.46204,219.466
454.5462,219.435
454.6304,218.789
454.7146,218.46
454.79877,218.792
454.88297,219.544
454.96716,220.945
455.05136,220.65
455.13553,219.551
455.21973,219.44
455.30392,219.481
455.38809,218.582
455.47229,217.69
455.55649,217.572
455.64069,217.683
455.72485,218.553
455.80905,218.938
455.89325,217.89
455.97742,218.116
456.06161,220.108
456.14581,220.845
456.23001,219.485
456.31418,217.961
456.39838,216.801
456.48257,218.528
456.56674,219.83
456.65094,219.142
456.73514,219.337
456.81934,220.014
456.9035,220.181
456.9877,219.859
457.0719,220.227
457.15607,220.161
457.24026,218.995
457.32446,217.888
457.40866,218.226
457.49283,218.95
457.57703,218.374
457.66122,218.229
457.74539,219.41
457.82959,220.081
457.91379,220.143
457.99799,219.187
458.08215,218.581
458.16635,219.396
458.25055,218.976
458.33472,218.51
458.41891,218.524
458.50311,218.442
458.58731,218.778
458.67148,220.007
458.75568,221.506
458.83987,220.998
458.92404,218.859
459.00824,218.853
459.09244,218.062
459.17661,218.425
459.2608,219.407
459.345,219.368
459.4292,218.719
459.51337,218.504
459.59756,218.841
459.68176,219.192
459.76593,219.112
459.85013,218.262
459.93433,218.328
460.01852,218.942
460.10269,219.506
460.18689,219.608
460.27109,219.608
460.35526,220.162
460.43945,219.735
460.52365,219.883
460.60785,220.091
460.69202,218.624
460.77621,217.827
460.86041,218.298
460.94458,217.793
461.02878,217.253
461.11298,217.535
461.19717,218.508
461.28134,218.879
461.36554,218.644
461.44974,218.942
461.53391,218.492
461.6181,217.263
461.7023,217.933
461.7865,219.686
461.87067,219.086
461.95486,217.8
462.03906,217.623
462.12323,217.935
462.20743,218.055
462.29163,218.482
462.37582,219.458
462.45999,219.927
462.54419,218.695
462.62839,217.252
462.71255,218.835
462.79675,219.941
462.88095,219.811
462.96515,218.879
463.04932,219.12
463.13351,220.984
463.21771,221.168
463.30188,220.672
463.38608,220.185
463.47028,220.713
463.55447,221.047
463.63864,220.153
463.72284,219.641
463.80704,219.683
463.8912,220.289
463.9754,221.446
464.0596,220.007
464.1438,217.155
464.22797,218.566
464.31216,220.683
464.39636,220.127
464.48053,219.053
464.56473,218.074
464.64893,217.434
464.73312,218.273
464.81729,219.233
464.90149,219.897
464.98569,219.562
465.06985,218.282
465.15405,218.797
465.23825,219.889
465.32245,219.741
465.40662,220.233
465.49081,219.544
465.57501,219.255
465.65918,219.899
465.74338,219.857
465.82758,219.416
465.91177,219.396
465.99594,219.65
466.08014,220.754
466.16434,221.13
466.2485,220.795
466.3327,219.926
466.4169,219.775
466.5011,220.478
466.58527,221.257
466.66946,220.932
466.75366,219.96
466.83783,220.439
466.92203,220.151
467.00623,219.876
467.09042,220.784
467.17459,221.772
467.25879,221.993
467.34299,222.072
467.42715,222.517
467.51135,222.645
467.59555,222.961
467.67975,226.107
467.76392,230.419
467.84811,233.844
467.93231,237.132
468.01648,241.67
468.10068,246.393
468.18488,249.734
468.26907,252.475
468.35324,254.093
468.43744,255.832
468.52164,258.772
468.6058,262.508
468.69,263.226
468.7742,261.985
468.8584,264.958
468.94257,269.366
469.02676,270.023
469.11096,270.677
469.19513,271.968
469.27933,273.991
469.36353,276.6
469.44772,279.195
469.53189,281.396
469.61609,282.72
469.70029,283.538
469.78445,284.489
469.86865,284.624
469.95285,283.483
470.03705,282.041
470.12122,281.624
470.20541,281.971
470.28961,282.806
470.37378,284.613
470.45798,288.882
470.54218,298.012
470.62637,309.682
470.71054,326.49
470.79474,350.585
470.87894,378.573
470.9631,405.077
471.0473,426.14
471.1315,439.395
471.2157,442.468
471.29987,434.268
471.38406,415.546
471.46826,398.989
471.55243,388.21
471.63663,384.762
471.72083,389.88
471.80502,394.018
471.88919,391.796
471.97339,399.283
472.05759,402.379
472.14175,403.828
472.22595,405.517
